,year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
137428,1991,Mercedes-Benz,300-Class,300SL,Convertible,automatic,wdbfa61e6mf014670,ca,3.0,112018.0,red,gray,magnussens lexus of fremont,2850.0,4100.0,Wed Jan 14 2015 12:30:00 GMT-0800 (PST)
137429,1991,Toyota,Camry,Deluxe,Sedan,manual,4t1sv21e7mu434409,sc,1.0,189563.0,burgundy,gray,purple heart services inc,425.0,300.0,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
137431,1991,Cadillac,DeVille,Base,Sedan,automatic,1g6cd53b6m4241199,fl,1.0,125973.0,gray,red,capital auto auction,975.0,350.0,Wed Jan 14 2015 07:15:00 GMT-0800 (PST)
137432,1991,Chevrolet,Corvette,Base,Hatchback,automatic,1g1yy238xm5116736,fl,2.0,91569.0,blue,gray,germain toyota of naples/germain scion of naples,4900.0,2400.0,Wed Jan 14 2015 08:00:00 GMT-0800 (PST)
143819,1991,Lincoln,Town Car,Signature,Sedan,automatic,1lncm82w6my760695,ga,2.0,194552.0,white,tan,instaloan/lovejoy ga1,375.0,375.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
156321,1991,Lincoln,Town Car,Signature,Sedan,automatic,1lncm82w8my715001,nv,2.0,132993.0,black,—,automotive remarketing inc,400.0,400.0,Thu Jan 22 2015 03:00:00 GMT-0800 (PST)
156322,1991,Honda,Accord,LX,Sedan,automatic,1hgcb7652ma183423,ca,1.0,185708.0,silver,red,purple heart car donation,650.0,450.0,Tue Jan 20 2015 04:00:00 GMT-0800 (PST)
156332,1991,Toyota,Corolla,Deluxe,Sedan,automatic,2t1ae94a9mc102275,md,1.0,110988.0,beige,tan,darcars toyota of baltimore,700.0,500.0,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
166349,1991,Honda,Civic,Base,Hatchback,manual,2hged6349mh586681,fl,1.0,130708.0,red,black,autonation toyota pinellas park,625.0,400.0,Tue Jan 20 2015 10:00:00 GMT-0800 (PST)
166350,1991,Mazda,MX-5 Miata,Base,Convertible,,jm1na3516m0233053,ca,2.0,197877.0,white,gray,aaero sweet company,450.0,1150.0,Wed Jan 28 2015 03:30:00 GMT-0800 (PST)
166352,1991,Lexus,LS 400,Base,Sedan,,jt8uf11exm0081285,tx,2.0,203929.0,gray,gray,dt inventory,1200.0,300.0,Tue Jan 20 2015 02:30:00 GMT-0800 (PST)
166357,1991,Honda,Accord,LX,Sedan,automatic,1hgcb765xma040008,va,1.0,238730.0,beige,burgundy,dt inventory,400.0,325.0,Thu Jan 22 2015 01:05:00 GMT-0800 (PST)
174100,1991,Honda,Accord,EX,Sedan,,jhmcb7668mc060803,ca,3.0,247883.0,white,blue,enterprise car sales/orange,200.0,650.0,Wed Jan 21 2015 04:30:00 GMT-0800 (PST)
187573,1991,,,,,automatic,1gcdk14k0me116272,va,2.0,150263.0,red,red,safford chrysler jeep dodge of fredericksburg,1625.0,2550.0,Thu Jan 22 2015 01:05:00 GMT-0800 (PST)
207433,1991,Cadillac,DeVille,Base,Sedan,automatic,1g6cd53b3m4329899,fl,2.0,89483.0,red,beige,bmw of fort myers,675.0,600.0,Tue Feb 03 2015 10:00:00 GMT-0800 (PST)
218176,1991,Mercedes-Benz,500-Class,500SL,Convertible,automatic,wdbfa66e5mf036023,md,3.0,74799.0,silver,black,darcars of fairfax,3325.0,2000.0,Tue Feb 03 2015 01:30:00 GMT-0800 (PST)
218179,1991,,,,,automatic,jt3ac12r8m0002554,ca,2.0,214519.0,red,gray,purple heart services inc,775.0,550.0,Wed Feb 11 2015 05:30:00 GMT-0800 (PST)
265410,1991,Toyota,Camry,Deluxe,Sedan,automatic,4t1sv21e6mu303147,va,2.0,232476.0,white,blue,check into cash,325.0,300.0,Thu Feb 05 2015 03:50:00 GMT-0800 (PST)
265411,1991,Honda,Accord,LX,Sedan,automatic,1hgcb7652ma198083,fl,1.0,200843.0,gray,burgundy,hertz remarketing,575.0,300.0,Thu Feb 12 2015 01:30:00 GMT-0800 (PST)
265412,1991,Cadillac,DeVille,Base,Sedan,automatic,1g6cd53b1m4317816,fl,2.0,145882.0,blue,blue,infiniti of tampa,450.0,400.0,Mon Feb 09 2015 01:30:00 GMT-0800 (PST)
308361,1991,Toyota,Camry,Deluxe,Sedan,automatic,4t1sv21e2mu374524,nc,2.0,175381.0,burgundy,gray,dt inventory,425.0,300.0,Tue Feb 17 2015 01:30:00 GMT-0800 (PST)
321807,1991,Honda,Accord,EX,Sedan,automatic,1hgcb7667ma222046,md,2.0,235909.0,white,blue,purple heart services inc,425.0,250.0,Tue Mar 03 2015 05:00:00 GMT-0800 (PST)
335773,1991,Mercedes-Benz,500-Class,500SL,Convertible,automatic,wdbfa66e5mf032926,fl,2.0,48170.0,blue,tan,north palm hyundai,2250.0,3500.0,Thu Feb 19 2015 02:10:00 GMT-0800 (PST)
337548,1991,Toyota,Camry,Deluxe,Sedan,automatic,4t1sv21e5mu324474,nc,2.0,264816.0,white,blue,dt inventory,275.0,200.0,Tue Mar 03 2015 00:30:00 GMT-0800 (PST)
372938,1991,Lexus,LS 400,Base,Sedan,,jt8uf11e5m0094459,fl,2.0,144883.0,white,gray,branford motor 1,1300.0,800.0,Fri Feb 27 2015 02:20:00 GMT-0800 (PST)
379368,1991,Mercedes-Benz,300-Class,300E,Sedan,automatic,wdbea30d1mb333582,pa,3.0,157815.0,black,tan,purple heart,875.0,450.0,Tue Mar 03 2015 05:01:00 GMT-0800 (PST)
382316,1991,Toyota,Camry,Deluxe,Sedan,automatic,4t1sv21e5mu352579,fl,2.0,210619.0,blue,blue,autonation chevrolet airport,375.0,400.0,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
385542,1991,Toyota,Celica,ST,Coupe,,jt2at86f6m0057534,fl,2.0,152352.0,red,gray,autonation toyota pinellas park,725.0,1200.0,Tue Mar 03 2015 10:00:00 GMT-0800 (PST)
394760,1991,BMW,8 Series,850i,Coupe,automatic,wbaeg231xmcb73952,ca,2.0,106148.0,white,gray,rover of orange,7600.0,6750.0,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
394765,1991,Mercedes-Benz,420-Class,420SEL,Sedan,automatic,wdbca35e0ma592112,ca,2.0,166788.0,white,beige,aaero sweet corporation,1750.0,1400.0,Wed Mar 04 2015 03:30:00 GMT-0800 (PST)
412661,1991,Mercedes-Benz,300-Class,300E,Sedan,automatic,wdbea30d5mb451344,wa,1.0,166096.0,black,black,volunteers of america western washington,825.0,275.0,Wed Apr 29 2015 05:30:00 GMT-0700 (PDT)
445209,1991,Oldsmobile,Cutlass Ciera,Base,Sedan,automatic,1g3al54n4m6345520,nc,1.0,170874.0,white,—,hendrick kia of cary,150.0,200.0,Mon May 25 2015 02:30:00 GMT-0700 (PDT)
452280,1991,Nissan,300ZX,Base,Hatchback,manual,jn1rz24h7mx502139,tn,1.0,183646.0,white,brown,easy money,2450.0,550.0,Tue May 26 2015 03:00:00 GMT-0700 (PDT)
459999,1991,Mercedes-Benz,500-Class,500SL,Convertible,automatic,wdbfa66e0mf026712,fl,2.0,81307.0,red,beige,autonation chevrolet south clearwater,3000.0,3300.0,Tue May 26 2015 10:30:00 GMT-0700 (PDT)
460002,1991,Chevrolet,Corvette,Base,Hatchback,automatic,1g1yy2384m5104212,fl,2.0,138310.0,red,red,autonation toyota fort myers,4625.0,2700.0,Tue May 26 2015 10:30:00 GMT-0700 (PDT)
460003,1991,Toyota,Camry,Deluxe,Sedan,automatic,4t1sv21e1mu378712,md,1.0,209809.0,beige,beige,liberty ford,475.0,250.0,Tue Jun 02 2015 06:00:00 GMT-0700 (PDT)
503649,1991,Toyota,Corolla,Deluxe,wagon,automatic,jt2ae94k6m3447855,tx,2.0,199195.0,white,gray,manheim houston,450.0,200.0,Tue Jun 02 2015 02:15:00 GMT-0700 (PDT)
513406,1991,Honda,Accord,EX,sedan,automatic,1hgcb7662ma059905,fl,1.0,236380.0,white,gray,courtesy nissan of tampa,425.0,300.0,Thu Jun 04 2015 09:20:00 GMT-0700 (PDT)
513408,1991,Chevrolet,C/K 1500 Series,Base,Regular Cab,manual,1gcdc14z4me127124,tx,1.0,218570.0,black,blue,automotive remarketing inc,950.0,350.0,Tue Jun 09 2015 03:30:00 GMT-0700 (PDT)
530886,1991,Mazda,MX-5 Miata,Base,convertible,,jm1na3513m1236101,ga,2.0,161189.0,silver,black,capital auto auction,1875.0,1050.0,Thu Jun 11 2015 05:30:00 GMT-0700 (PDT)
547230,1991,Cadillac,DeVille,Base,sedan,automatic,1g6cd53b9m4285326,ga,3.0,57795.0,beige,tan,autonation ford marietta,775.0,900.0,Tue Jun 16 2015 05:50:00 GMT-0700 (PDT)
547232,1991,Ford,Ranger,S,Regular Cab,manual,1ftcr10a8muc14007,ca,2.0,81649.0,white,gray,purple heart services inc,325.0,200.0,Wed Jun 17 2015 04:00:00 GMT-0700 (PDT)
547233,1991,Honda,Accord,EX,sedan,automatic,1hgcb7664ma110126,wa,2.0,143100.0,green,beige,purple heart services inc,625.0,350.0,Wed Jun 17 2015 05:30:00 GMT-0700 (PDT)
