,year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
3937,2005,Audi,allroad quattro,Base,Wagon,automatic,wa1yd64b45n024988,ca,19.0,121261.0,blue,black,k & s auto sales,4975.0,2900.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
3943,2005,Acura,TL,3.2,Sedan,automatic,19uua66225a018027,ca,23.0,156852.0,white,beige,lobel financial corp,4875.0,3600.0,Wed Dec 17 2014 11:00:00 GMT-0800 (PST)
3966,2005,BMW,3 Series,325i,Sedan,automatic,wbaaz33425kw79563,ca,19.0,156152.0,black,black,high bid trading co inc,2225.0,2000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4083,2005,Cadillac,CTS,Base,Sedan,automatic,1g6dp567650140496,ca,29.0,143608.0,black,black,lucky imports,3200.0,4000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4084,2005,Honda,Accord,EX,Sedan,automatic,1hgcm56715a117396,ca,29.0,143419.0,silver,black,quality acceptance,4425.0,5500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4085,2005,Infiniti,G35,Base,Coupe,automatic,jnkcv54e75m401917,ca,29.0,88056.0,gray,gray,surf city nissan,8325.0,5200.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4086,2005,Hyundai,Santa Fe,GLS,SUV,automatic,km8sc13e85u957064,ca,42.0,77116.0,silver,gray,billion dodge chrysler jeep,4700.0,6750.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4087,2005,Kia,Sorento,LX,SUV,automatic,kndjc733855437474,ca,24.0,168859.0,white,gray,premium auto wholesale,1250.0,1550.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4088,2005,Cadillac,Escalade,Base,SUV,automatic,1gyek63n05r275441,ca,29.0,169828.0,black,beige,red canoe credit union,5725.0,5600.0,Wed Dec 17 2014 12:05:00 GMT-0800 (PST)
4089,2005,Chevrolet,Equinox,LS,SUV,automatic,2cndl13f256159238,ca,24.0,139403.0,burgundy,tan,tidalwave finance corp,3025.0,2800.0,Wed Dec 17 2014 12:05:00 GMT-0800 (PST)
4090,2005,Ford,Expedition,Eddie Bauer,SUV,automatic,1fmfu17525la49577,ca,3.0,135099.0,black,beige,nissan of duarte,4925.0,4200.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4091,2005,Dodge,Ram Pickup 1500,SLT,Quad Cab,automatic,1d7ha18d85s190371,ca,23.0,149899.0,white,gray,800 loan mart,5950.0,5000.0,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
4092,2005,Ford,Five Hundred,Limited,Sedan,automatic,1fafp25165g115693,ca,19.0,97199.0,burgundy,beige,yucca valley ford center,3800.0,3500.0,Tue Jan 20 2015 04:00:00 GMT-0800 (PST)
4093,2005,chrysler,pacifica,fwd v6 touring,,automatic,2c4gm68485r495672,ca,27.0,145844.0,white,black,first credit finance,2500.0,2500.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4094,2005,Honda,Accord,LX,Sedan,automatic,1hgcm55455a194232,ca,22.0,203900.0,gray,gray,bmw of riverside,3125.0,1900.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
4095,2005,Honda,CR-V,Special Edition,SUV,automatic,jhlrd78915c017079,ca,34.0,82369.0,gold,beige,san diego sports cars,8350.0,10250.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
4096,2005,Ford,Explorer,XLT,SUV,automatic,1fmdu73e35za61086,ca,,188976.0,silver,—,apexcars net,1650.0,1600.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4097,2005,Honda,Odyssey,EX-L,Minivan,automatic,5fnrl38705b114624,ca,,149801.0,silver,—,honda of stevens creek,4700.0,5100.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4098,2005,Honda,Odyssey,EX-L,Minivan,automatic,5fnrl38665b049950,ca,,143973.0,silver,gray,honda of escondido,4775.0,4100.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
4099,2005,chevrolet,2500,slv 4x2 rg,,automatic,1gbhc24u35e148595,ca,2.0,213294.0,white,black,system electric co,3525.0,2100.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4100,2005,Chevrolet,Tahoe,LS,SUV,,1gnec13t15r260989,ca,19.0,144546.0,red,gray,gosch hyundai,5725.0,6500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4101,2005,Honda,Civic,EX,Sedan,automatic,2hges26795h574035,ca,,156649.0,gray,—,honda of hayward,3300.0,4000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4102,2005,BMW,5 Series,545i,Sedan,manual,wbanb33575b089244,ca,27.0,116379.0,black,beige,a l financial corporation,5350.0,4100.0,Wed Dec 17 2014 15:00:00 GMT-0800 (PST)
4103,2005,chrysler,pacifica,awd v6,,automatic,2c8gf48405r328736,ca,2.0,167846.0,green,gray,newport acceptance corp,2200.0,600.0,Wed Dec 31 2014 11:00:00 GMT-0800 (PST)
4104,2005,Ford,F-150,XLT,SuperCab,automatic,1ftvx14545na03989,ca,,66228.0,white,—,huntington beach auto buyers,9775.0,10000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4105,2005,Chevrolet,Equinox,LT,SUV,automatic,2cndl73f256036008,ca,19.0,129281.0,silver,gray,jpmorgan chase bank n.a.,3475.0,3000.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4106,2005,Ford,Freestyle,SEL,Wagon,automatic,1fmdk05155ga43207,ca,,98864.0,gold,—,apex auto wholesale - gary,3200.0,3950.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4107,2005,BMW,5 Series,545i,Sedan,automatic,wbanb33565b115560,ca,,109431.0,gray,—,south county lexus at mission viejo,7350.0,7100.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4108,2005,BMW,X5,3.0i,SUV,,5uxfa13555ly04531,ca,,80890.0,gray,—,desert fleet lease,7475.0,7200.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
4109,2005,Dodge,Ram Pickup 3500,SLT,Quad Cab,,3d7lr38c85g731707,ca,35.0,90936.0,white,gray,aaero sweet company,18050.0,19800.0,Thu Dec 18 2014 11:30:00 GMT-0800 (PST)
4110,2005,Chevrolet,Tahoe,LS,SUV,automatic,1gnec13t55r222469,ca,27.0,117164.0,silver,beige,cig financial,7675.0,7000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4111,2005,Ford,F-150,STX,SuperCab,automatic,1ftrx12w55kc68919,ca,2.0,190927.0,orange,gray,lease plan usa/tra,3825.0,3000.0,Wed Feb 11 2015 07:05:00 GMT-0800 (PST)
4112,2005,Dodge,Sprinter Cargo,2500 High Roof 140 WB,Van,automatic,wd0pd644155843564,ca,2.0,144331.0,white,gray,lease plan usa,5375.0,9100.0,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
4113,2005,Cadillac,CTS,Base,Sedan,automatic,1g6dp567x50105296,ca,23.0,91133.0,red,tan,santander consumer,5250.0,5000.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4114,2005,Chrysler,Sebring,Limited,Convertible,automatic,1c3el65r75n638459,ca,,122339.0,gray,gray,honda world,1250.0,1500.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4115,2005,BMW,6 Series,645Ci,Convertible,,wbaek73425b326706,ca,,81423.0,black,—,mercedes benz of san francisco,13500.0,15100.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4116,2005,Ford,Mustang,Premium,Coupe,,1zvft80n555189330,ca,32.0,96587.0,beige,tan,cig financial,5725.0,5900.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4117,2005,BMW,5 Series,545i,Sedan,automatic,wbanb33585cn67018,ca,,70995.0,black,—,peninsula infiniti llc,9275.0,9000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4118,2005,Chrysler,300,Base,Sedan,automatic,2c3ja43r75h506287,ca,19.0,102594.0,black,green,billotti auto sales,5225.0,4200.0,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
4119,2005,Chrysler,300,C,Sedan,automatic,2c3ja63h95h115998,ca,34.0,98955.0,gray,beige,m l sim,6225.0,7500.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
4120,2005,Cadillac,DeVille,Base,Sedan,automatic,1g6kd54y05u256684,ca,36.0,27466.0,silver,gray,billotti auto sales,5775.0,6400.0,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
4121,2005,Chevrolet,Silverado 2500HD,LS,Crew Cab,automatic,1gchc23235f970643,ca,,194988.0,white,—,james family auto sales,9425.0,10500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4122,2005,HUMMER,H2 SUT,Base,Crew Cab,automatic,5grgn22u75h107565,ca,39.0,56608.0,white,black,onemain rem/m&m auto traders,22200.0,24000.0,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
4123,2005,Ford,Mustang,Premium,Coupe,manual,1zvft80n555141424,ca,,83719.0,brown,gray,toyota of poway,6125.0,6300.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4124,2005,Ford,Five Hundred,Limited,Sedan,automatic,1fahp281x5g137300,ca,27.0,67736.0,gray,black,worthington ford,5275.0,4100.0,Wed Dec 17 2014 12:00:00 GMT-0800 (PST)
4125,2005,Chevrolet,Monte Carlo,SS,Coupe,automatic,2g1wz121959146866,ca,26.0,134353.0,red,black,kern schools fcu,3475.0,1500.0,Wed Jan 14 2015 04:30:00 GMT-0800 (PST)
4126,2005,Ford,F-150,XLT,SuperCab,automatic,1ftpx12535kd21597,ca,,103633.0,black,—,winn santa maria hyundai,7225.0,5000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4127,2005,Chevrolet,Silverado 1500,LS,Crew Cab,automatic,2gcec13t351210242,ca,41.0,101164.0,silver,gray,california republic bank,9000.0,10250.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4128,2005,Dodge,Ram Pickup 1500,SRT-10,Quad Cab,automatic,3d3ha18h15g727268,ca,25.0,87162.0,black,black,phillips auto brokerage,16300.0,15500.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4129,2005,Honda,Accord,Hybrid,Sedan,automatic,jhmcn36495c004319,ca,25.0,155546.0,silver,gray,cig financial,3825.0,3500.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4130,2005,Chrysler,Town and Country,LX,Minivan,automatic,2c4gp44r05r589915,ca,28.0,158513.0,blue,gray,western motors/aide rent a car,1950.0,1300.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4131,2005,Ford,Mustang,Deluxe,Convertible,automatic,1zvft84n855208611,ca,3.0,99870.0,yellow,black,tradewinds remarketing,5175.0,5500.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4132,2005,Chevrolet,TrailBlazer,LS,SUV,automatic,1gnds13s352204857,ca,36.0,132371.0,white,gray,j.d. byrider,3225.0,2800.0,Tue Dec 23 2014 16:00:00 GMT-0800 (PST)
4133,2005,chrysler,pacifica,fwd v6 touring,,automatic,2c8gm684x5r658014,ca,33.0,121035.0,blue,beige,remarketing by ge/drivetime,3150.0,2000.0,Tue Dec 16 2014 12:00:00 GMT-0800 (PST)
4134,2005,Ford,F-150,FX4,SuperCrew,automatic,1ftpw14515kc35463,ca,,155864.0,gray,—,livermore toyota and livermore scion,8150.0,8200.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4135,2005,Kia,Sedona,EX,Minivan,automatic,kndup131756666834,ca,18.0,133727.0,blue,gray,veros credit,1250.0,1350.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4136,2005,Dodge,Grand Caravan,SXT,Minivan,,2d4gp44l45r541123,ca,34.0,101074.0,silver,gray,douglas finance corporation,2750.0,3100.0,Fri Dec 26 2014 15:00:00 GMT-0800 (PST)
4137,2005,chrysler,pacifica,fwd v6 touring,,automatic,2c4gm68435r426842,ca,32.0,142636.0,silver,gray,weir canyon honda,2425.0,2200.0,Wed Dec 31 2014 12:30:00 GMT-0800 (PST)
4138,2005,Chrysler,300,Touring,Sedan,automatic,2c3ja53g15h691683,ca,2.0,120961.0,blue,gray,tradewinds remarketing,4550.0,3600.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4139,2005,Dodge,Ram Pickup 1500,SRT-10,Regular Cab,manual,3d3ha16h95g734567,ca,17.0,87958.0,black,black,california republic bank,17650.0,14700.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4140,2005,Ford,Explorer,XLT,SUV,automatic,1fmzu73e95ub43360,ca,23.0,138700.0,white,beige,top finance co,2900.0,2600.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4141,2005,Chevrolet,Impala,Base,Sedan,automatic,2g1wf52e759149073,ca,23.0,75473.0,white,gray,premium auto wholesale,3075.0,3100.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4142,2005,Dodge,Durango,SXT,SUV,,1d4hb38n85f595301,ca,,99909.0,silver,—,dons auto center,3600.0,6100.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
4143,2005,GMC,Canyon,Z85 SLE,Crew Cab,automatic,1gtcs136058145917,ca,19.0,180009.0,green,black,redline remarketing,4175.0,4400.0,Wed Mar 04 2015 04:30:00 GMT-0800 (PST)
4144,2005,Cadillac,CTS,Base,Sedan,automatic,1g6dp567750222981,ca,19.0,128795.0,green,beige,valley kia,3775.0,3800.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4145,2005,Chevrolet,Tahoe,LS,SUV,,1gnek13t25r129122,ca,,138591.0,white,—,imans imports,7000.0,8000.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
4146,2005,chrysler,pacifica,fwd v6 touring,,automatic,2c8gm68495r665908,ca,33.0,77735.0,red,black,cig financial,4500.0,6000.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4147,2005,Ford,Mustang,Deluxe,Coupe,automatic,1zvft80n255258278,ca,31.0,70548.0,brown,black,honda of stevens creek,6550.0,6300.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4148,2005,landrover,lr3,v8 se,,automatic,salae25495a327679,ca,32.0,106228.0,gray,tan,exquisite car sales,7175.0,7000.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
4149,2005,cadillac,srx,,,automatic,1gyee637850214481,ca,26.0,132318.0,black,black,quality acceptance,4200.0,3700.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4150,2005,Dodge,Ram Pickup 1500,SLT,Quad Cab,automatic,1d7ha18d05s209995,ca,26.0,123089.0,gray,black,star ford lincoln,7975.0,6800.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
4151,2005,Chrysler,300,C,Sedan,automatic,2c3aa63h85h600648,ca,24.0,112973.0,black,gray,redline remarketing,6075.0,6300.0,Wed Jan 14 2015 04:05:00 GMT-0800 (PST)
4152,2005,Ford,Five Hundred,SEL,Sedan,,1fafp24145g125432,ca,,144705.0,white,—,rent one rent a car,2050.0,1100.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
4153,2005,Ford,Taurus,SEL,Sedan,automatic,1fafp56285a232736,ca,1.0,1.0,white,tan,axcess financial,4225.0,550.0,Wed Dec 17 2014 15:10:00 GMT-0800 (PST)
4154,2005,Infiniti,FX35,Base,SUV,automatic,jnras08ux5x100353,ca,19.0,106974.0,gray,black,balboa thrift & loan association,8375.0,7200.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4155,2005,Dodge,Sprinter Cargo,2500 High Roof 140 WB,Van,automatic,wd0pd644155798979,ca,25.0,316490.0,white,gray,orange county auto buyers llc,2700.0,6500.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4156,2005,Chevrolet,Tahoe,LS,SUV,automatic,1gnec13t35r216461,ca,43.0,128190.0,gray,gray,aaero sweet company,7000.0,8100.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
4157,2005,honda,pilot,,,automatic,2hkyf18435h527118,ca,,172263.0,black,—,dbs auto sales,4275.0,4600.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4158,2005,Chevrolet,Equinox,LS,SUV,,2cndl13f056137366,ca,,,,,buena park honda,3250.0,27500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4159,2005,GMC,Yukon XL,1500 SLE,SUV,,3gkec16z95g140614,ca,,124639.0,silver,—,valley kia,4925.0,4600.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4160,2005,Honda,Civic,LX,Sedan,automatic,2hges16535h518567,ca,19.0,178684.0,blue,silver,mas financial services,2400.0,2100.0,Wed Jan 21 2015 04:05:00 GMT-0800 (PST)
4161,2005,Dodge,Dakota,ST,Club Cab,automatic,1d7he22k55s293829,ca,34.0,125132.0,gray,gray,repo remarketing/hughes fcu,3650.0,4400.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4162,2005,Cadillac,CTS,Base,Sedan,automatic,1g6dp567050176037,ca,22.0,187255.0,blue,gray,western motors/aide rent a car,1875.0,1000.0,Tue Jan 20 2015 05:00:00 GMT-0800 (PST)
4163,2005,Dodge,Ram Pickup 1500,SLT,Quad Cab,automatic,1d7ha18n95j625123,ca,21.0,166935.0,white,black,first credit finance,4025.0,3800.0,Wed Jan 07 2015 12:30:00 GMT-0800 (PST)
4164,2005,Bentley,Continental GT,Base,Coupe,automatic,scbcr63w75c023841,ca,42.0,91330.0,black,black,ferrari of orange county,40200.0,44250.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4165,2005,Chevrolet,Express Cargo,2500,Van,automatic,1gcgg25u551136787,ca,3.0,190531.0,white,—,lease plan usa,3225.0,3600.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4166,2005,Dodge,Sprinter Cargo,2500 High Roof 140 WB,Van,automatic,wd0pd644955842288,ca,,154021.0,white,gray,lease plan usa,5225.0,4250.0,Tue Dec 16 2014 13:00:00 GMT-0800 (PST)
4167,2005,Honda,Accord,EX,Sedan,automatic,1hgcm56825a135883,ca,,119907.0,blue,gray,toyota of poway,6275.0,5700.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4168,2005,HUMMER,H2 SUT,Base,Crew Cab,automatic,5grgn22u55h111789,ca,37.0,36594.0,orange,orange,nova auto sales inc,25000.0,33000.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
4169,2005,Hyundai,Sonata,GL,Sedan,automatic,kmhwf25s35a174690,ca,,208404.0,burgundy,—,marios auto wholesale,425.0,700.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4170,2005,Dodge,Neon,SE,Sedan,automatic,1b3es26c95d208201,ca,21.0,140830.0,black,black,south bay mazda,975.0,1600.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
4171,2005,Ford,F-150,XLT,SuperCab,automatic,1ftrx12595fb63266,ca,3.0,203750.0,red,beige,wells fargo dealer services,3775.0,1800.0,Tue Dec 16 2014 13:00:00 GMT-0800 (PST)
4172,2005,Chrysler,Sebring,Touring,Sedan,automatic,1c3el56r55n622415,ca,,138892.0,gray,—,honda of hayward,1250.0,200.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4173,2005,Lexus,ES 330,Base,Sedan,automatic,jthba30gx55091193,ca,38.0,66341.0,silver,gray,skyhigh remarketing inc,8975.0,11500.0,Wed Dec 17 2014 12:15:00 GMT-0800 (PST)
4174,2005,Ford,F-150,XLT,SuperCrew,automatic,1ftrw12w55kb89172,ca,,39169.0,silver,—,autohaus,10750.0,11100.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4175,2005,Ford,Expedition,XLT,SUV,,1fmfu15575la45060,ca,2.0,109760.0,red,gray,veros credit,3675.0,1500.0,Wed Dec 31 2014 11:00:00 GMT-0800 (PST)
4176,2005,,,,,automatic,1ftrx14w25fa34730,ca,19.0,122690.0,white,gray,motor city,5800.0,4500.0,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
4177,2005,Chevrolet,Suburban,1500 LS,SUV,,3gnec16z85g253182,ca,,122356.0,white,—,m l sim,5950.0,5700.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
4178,2005,Ford,F-150,XLT,SuperCrew,automatic,1ftrw12w85kd22717,ca,35.0,132189.0,green,beige,stg auto group,7300.0,6500.0,Wed Dec 17 2014 12:00:00 GMT-0800 (PST)
4179,2005,Ford,Explorer Sport Trac,XLT,Crew Cab,automatic,1fmzu67k75ua71102,ca,25.0,96153.0,white,gray,david wilsons ford of orange,7750.0,6300.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4180,2005,BMW,5 Series,530i,Sedan,automatic,wbana73505cr61056,ca,35.0,131371.0,black,black,wells fargo dealer services,6325.0,5600.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4181,2005,Chevrolet,Malibu,LS,Sedan,automatic,1g1zt54805f302364,ca,24.0,117798.0,gold,beige,livermore toyota and livermore scion,2750.0,650.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4182,2005,Chrysler,Sebring,Touring,Convertible,automatic,1c3el55r65n633828,ca,,112405.0,green,—,south county fiat at mission viejo,1300.0,2200.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4183,2005,Ford,Econoline Wagon,E-350 Super Duty XLT,Van,automatic,1fbne31l05ha98901,ca,19.0,72412.0,silver,gray,wheels/cox,5625.0,5100.0,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
4184,2005,Dodge,Ram Pickup 1500,SLT,Quad Cab,,1d7ha18n95s357524,ca,2.0,130571.0,silver,gray,select remarketing group llc/loan max title,5975.0,950.0,Wed Dec 17 2014 11:00:00 GMT-0800 (PST)
4185,2005,Chevrolet,Equinox,LT,SUV,automatic,2cndl63f856146474,ca,19.0,131271.0,silver,gray,coast acceptance corp,3350.0,2600.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4186,2005,BMW,5 Series,545i,Sedan,automatic,wbanb335x5cn68221,ca,21.0,125243.0,black,black,mas financial services,5800.0,5300.0,Wed Feb 18 2015 04:05:00 GMT-0800 (PST)
4187,2005,Ford,Freestyle,Limited,Wagon,automatic,1fmdk06125ga70556,ca,19.0,135348.0,black,black,onemain rem/delta dealer,2300.0,2600.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4188,2005,Dodge,Ram Pickup 1500,SLT,Quad Cab,automatic,1d7ha18d85s207394,ca,19.0,195323.0,red,black,titlemax/tyler tx1,4350.0,1400.0,Tue Jan 06 2015 12:00:00 GMT-0800 (PST)
4189,2005,Chrysler,300,Base,Sedan,automatic,2c3ja43rx5h511631,ca,1.0,1.0,blue,black,county financial services,6550.0,1000.0,Wed Jan 07 2015 11:00:00 GMT-0800 (PST)
4190,2005,GMC,Sierra 1500,Base,Extended Cab,automatic,2gtec19t151322660,ca,19.0,96669.0,gray,gray,santander consumer,9300.0,8700.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4191,2005,BMW,X5,4.4i,SUV,automatic,5uxfb53515lv13643,ca,33.0,126345.0,silver,gray,san diego volvo,5700.0,6600.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4192,2005,Ford,F-150,FX4,SuperCrew,automatic,1ftpw14555ke05419,ca,37.0,140251.0,blue,black,clear view systems,9175.0,7100.0,Tue Dec 16 2014 12:30:00 GMT-0800 (PST)
4193,2005,Chrysler,PT Cruiser,Touring,Convertible,automatic,3c3ey55e15t298363,ca,1.0,1.0,purple,black,credit acceptance corp/vrs/southfield,4250.0,300.0,Wed Jan 21 2015 07:00:00 GMT-0800 (PST)
4194,2005,Dodge,Stratus,SXT,Sedan,automatic,1b3el46r95n697089,ca,21.0,115315.0,blue,gray,honda cars of corona,1875.0,1450.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4195,2005,Cadillac,STS,V6,Sedan,automatic,1g6dw677550210979,ca,2.0,131529.0,black,gray,cig financial,4175.0,3600.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4196,2005,GMC,Yukon,Fleet,SUV,automatic,1gkec13t85r223158,ca,22.0,142643.0,gray,beige,first credit finance,6500.0,5600.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4197,2005,Chevrolet,Equinox,LT,SUV,automatic,2cndl73f456108892,ca,26.0,171848.0,gray,gray,quality acceptance,2025.0,2400.0,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
4198,2005,Dodge,Grand Caravan,SXT,Minivan,automatic,2d4gp44l35r148553,ca,,143888.0,white,—,detroit west auto wholesale,2050.0,1650.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4199,2005,Cadillac,CTS,Base,Sedan,automatic,1g6dp567850176903,ca,,174882.0,gray,—,st claire cadillac/ st claire oldsmobile,2025.0,1500.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
4200,2005,BMW,7 Series,745Li,Sedan,automatic,wbagn635x5ds59649,ca,,117982.0,black,—,dollar bill auto sales inc,7075.0,6500.0,Thu Dec 18 2014 12:00:00 GMT-0800 (PST)
4201,2005,Honda,Accord,EX V-6,Sedan,automatic,1hgcm66835a009909,ca,25.0,154582.0,gold,beige,skyhigh remarketing inc,4600.0,5200.0,Wed Dec 17 2014 12:30:00 GMT-0800 (PST)
